,hashtags,symbols,user_mentions,urls,id,id_str,indices,media_url,media_url_https,url,display_url,expanded_url,type,sizes.thumb.w,sizes.thumb.h,sizes.thumb.resize,sizes.medium.w,sizes.medium.h,sizes.medium.resize,sizes.small.w,sizes.small.h,sizes.small.resize,sizes.large.w,sizes.large.h,sizes.large.resize,tweet_id
66,,[],,,877556240326512640,877556240326512640,"[140, 163]",http://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,https://t.co/OYdDlfOGXP,pic.twitter.com/OYdDlfOGXP,https://twitter.com/dog_rates/status/877556246731214848/photo/1,photo,150,150,crop,1200,1190,fit,680,674,fit,1600,1586,fit,877556246731214848
67,,[],,,877316816103772164,877316816103772164,"[138, 161]",http://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,https://t.co/SHRTIo5pxc,pic.twitter.com/SHRTIo5pxc,https://twitter.com/dog_rates/status/877316821321428993/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,877316821321428993
68,,[],,,877201827330174976,877201827330174976,"[129, 152]",http://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,https://t.co/4g4cfj3P4Y,pic.twitter.com/4g4cfj3P4Y,https://twitter.com/dog_rates/status/877201837425926144/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,877201837425926144
69,,[],,,876838110318936065,876838110318936065,"[126, 149]",http://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,https://t.co/j211oCDRs6,pic.twitter.com/j211oCDRs6,https://twitter.com/dog_rates/status/876838120628539392/photo/1,photo,150,150,crop,1200,901,fit,680,510,fit,1600,1201,fit,876838120628539392
70,,[],,,876484043352588288,876484043352588288,"[128, 151]",http://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,https://t.co/26BXueUgbs,pic.twitter.com/26BXueUgbs,https://twitter.com/dog_rates/status/876484053909872640/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,876484053909872640
71,,[],,,876120269428932608,876120269428932608,"[141, 164]",http://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,https://t.co/ejExJFq3ek,pic.twitter.com/ejExJFq3ek,https://twitter.com/dog_rates/status/876120275196170240/photo/1,photo,150,150,crop,1200,901,fit,680,510,fit,1600,1201,fit,876120275196170240
72,,[],,,875747755280318464,875747755280318464,"[126, 149]",http://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,https://t.co/V2WlACRJCN,pic.twitter.com/V2WlACRJCN,https://twitter.com/dog_rates/status/875747767867523072/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,875747767867523072
73,,[],,,875144175078957056,875144175078957056,"[134, 157]",http://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,https://t.co/ogith9ejNj,pic.twitter.com/ogith9ejNj,https://twitter.com/dog_rates/status/875144289856114688/video/1,photo,150,150,crop,675,1200,fit,383,680,fit,720,1280,fit,875144289856114688
74,,[],,,875021140921417728,875021140921417728,"[116, 139]",http://pbs.twimg.com/media/DCSzF3OUAAAs6lS.jpg,https://pbs.twimg.com/media/DCSzF3OUAAAs6lS.jpg,https://t.co/brCQoqc8AW,pic.twitter.com/brCQoqc8AW,https://twitter.com/dog_rates/status/875021211251597312/photo/1,photo,150,150,crop,1200,1176,fit,680,666,fit,1600,1568,fit,875021211251597312
75,,[],,,874680081829904384,874680081829904384,"[93, 116]",http://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,https://t.co/lZhtizkURD,pic.twitter.com/lZhtizkURD,https://twitter.com/dog_rates/status/874680097055178752/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,874680097055178752
76,,[],,,874296776056078336,874296776056078336,"[115, 138]",http://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,https://t.co/0YplNnSMEm,pic.twitter.com/0YplNnSMEm,https://twitter.com/dog_rates/status/874296783580663808/photo/1,photo,150,150,crop,945,1200,fit,536,680,fit,1260,1600,fit,874296783580663808
77,,[],,,874057549548589057,874057549548589057,"[130, 153]",http://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,https://t.co/pwY9PQhtP2,pic.twitter.com/pwY9PQhtP2,https://twitter.com/dog_rates/status/874057562936811520/photo/1,photo,150,150,crop,1200,901,fit,680,510,fit,1600,1201,fit,874057562936811520
78,PrideMonth,[],,,874012990328197120,874012990328197120,"[140, 163]",http://pbs.twimg.com/media/DCEeLxmW0AAHXNk.jpg,https://pbs.twimg.com/media/DCEeLxmW0AAHXNk.jpg,https://t.co/XBE0evJZ6V,pic.twitter.com/XBE0evJZ6V,https://twitter.com/dog_rates/status/874012996292530176/photo/1,photo,150,150,crop,1200,838,fit,680,475,fit,1599,1117,fit,874012996292530176
79,,[],,,873580279771926529,873580279771926529,"[136, 159]",http://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,https://t.co/mNuMH9400n,pic.twitter.com/mNuMH9400n,https://twitter.com/dog_rates/status/873580283840344065/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,873580283840344065
80,,[],,https://www.gofundme.com/help-my-baby-sierra-get-better,873213769794670593,873213769794670593,"[141, 164]",http://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,https://t.co/V5lkvrGLdQ,pic.twitter.com/V5lkvrGLdQ,https://twitter.com/dog_rates/status/873213775632977920/photo/1,photo,150,150,crop,800,533,fit,680,453,fit,800,533,fit,873213775632977920
81,,[],,,872967099819462661,872967099819462661,"[133, 156]",http://pbs.twimg.com/media/DB1m871XkAUbCkY.jpg,https://pbs.twimg.com/media/DB1m871XkAUbCkY.jpg,https://t.co/EMYIdoblMR,pic.twitter.com/EMYIdoblMR,https://twitter.com/dog_rates/status/872967104147763200/photo/1,photo,150,150,crop,1182,1160,fit,680,667,fit,1182,1160,fit,872967104147763200
82,dogsatpollingstations,[],,,872820673743376386,872820673743376386,"[141, 164]",http://pbs.twimg.com/media/DBzhx0MXUAI5spb.jpg,https://pbs.twimg.com/media/DBzhx0MXUAI5spb.jpg,https://t.co/17FVMl4VZ5,pic.twitter.com/17FVMl4VZ5,https://twitter.com/dog_rates/status/872820683541237760/photo/1,photo,150,150,crop,583,479,fit,583,479,fit,583,479,fit,872820683541237760
83,PrideMonth,[],,,872620798208610305,872620798208610305,"[117, 140]",http://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,https://t.co/lUcpnZDPz9,pic.twitter.com/lUcpnZDPz9,https://twitter.com/dog_rates/status/872620804844003328/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,872620804844003328
84,,[],,,872486967967006720,872486967967006720,"[134, 157]",http://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,https://t.co/BZHiKx3FpQ,pic.twitter.com/BZHiKx3FpQ,https://twitter.com/dog_rates/status/872486979161796608/photo/1,photo,150,150,crop,1190,1200,fit,674,680,fit,1586,1600,fit,872486979161796608
85,,[],,,872122708573777925,872122708573777925,"[127, 150]",http://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,https://t.co/PKSpmiefwN,pic.twitter.com/PKSpmiefwN,https://twitter.com/dog_rates/status/872122724285648897/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,872122724285648897
86,PrideMonth,[],,,871879745683804161,871879745683804161,"[137, 160]",http://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,https://t.co/uK6PNyeh9w,pic.twitter.com/uK6PNyeh9w,https://twitter.com/dog_rates/status/871879754684805121/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,871879754684805121
87,,[],,,871762515608436741,871762515608436741,"[135, 158]",http://pbs.twimg.com/media/DBkfY59XgAUK52d.jpg,https://pbs.twimg.com/media/DBkfY59XgAUK52d.jpg,https://t.co/AiVljI6QCg,pic.twitter.com/AiVljI6QCg,https://twitter.com/dog_rates/status/871762521631449091/photo/1,photo,150,150,crop,1200,901,fit,680,510,fit,1600,1201,fit,871762521631449091
88,,[],,,871515922741284865,871515922741284865,"[141, 164]",http://pbs.twimg.com/media/DBg_HT8XUAEoyo_.jpg,https://pbs.twimg.com/media/DBg_HT8XUAEoyo_.jpg,https://t.co/PR7B7w1rUw,pic.twitter.com/PR7B7w1rUw,https://twitter.com/dog_rates/status/871515927908634625/photo/1,photo,150,150,crop,1200,798,fit,680,452,fit,1600,1064,fit,871515927908634625
89,,[],,,871032610994225153,871032610994225153,"[137, 160]",http://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,https://t.co/noNpY2Laoo,pic.twitter.com/noNpY2Laoo,https://twitter.com/dog_rates/status/871032628920680449/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,871032628920680449
90,,[],,,870804299743338497,870804299743338497,"[137, 160]",http://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,https://t.co/GCD1JccCyi,pic.twitter.com/GCD1JccCyi,https://twitter.com/dog_rates/status/870804317367881728/photo/1,photo,150,150,crop,676,1200,fit,383,680,fit,901,1600,fit,870804317367881728
91,,[],,https://www.gofundme.com/help-fix-codys-torn-acl,870656293136216066,870656293136216066,"[139, 162]",http://pbs.twimg.com/media/DBUxSSHXsAIz4Un.jpg,https://pbs.twimg.com/media/DBUxSSHXsAIz4Un.jpg,https://t.co/42ryYRQ2Q4,pic.twitter.com/42ryYRQ2Q4,https://twitter.com/dog_rates/status/870656317836468226/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,870656317836468226
92,,[],,,870374041554751488,870374041554751488,"[140, 163]",http://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,https://t.co/T1xlgaPujm,pic.twitter.com/T1xlgaPujm,https://twitter.com/dog_rates/status/870374049280663552/photo/1,photo,150,150,crop,1200,1140,fit,680,646,fit,1600,1520,fit,870374049280663552
93,,[],,,870308992022568960,870308992022568960,"[126, 149]",http://pbs.twimg.com/media/DBP1aspVYAA4sPW.jpg,https://pbs.twimg.com/media/DBP1aspVYAA4sPW.jpg,https://t.co/MVQCzrF1g9,pic.twitter.com/MVQCzrF1g9,https://twitter.com/dog_rates/status/870308999962521604/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1200,1600,fit,870308999962521604
94,,[],,,870063191304392704,870063191304392704,"[141, 164]",http://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,https://t.co/apVOyDgOju,pic.twitter.com/apVOyDgOju,https://twitter.com/dog_rates/status/870063196459192321/photo/1,photo,150,150,crop,1014,761,fit,680,510,fit,1014,761,fit,870063196459192321
95,,[],,,869772408907071492,869772408907071492,"[111, 134]",http://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,https://t.co/HciEaJkC4D,pic.twitter.com/HciEaJkC4D,https://twitter.com/dog_rates/status/869772420881756160/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,869772420881756160
96,,[],,,869702951354474496,869702951354474496,"[140, 163]",http://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,https://t.co/vmCu3PFCQq,pic.twitter.com/vmCu3PFCQq,https://twitter.com/dog_rates/status/869702957897576449/photo/1,photo,150,150,crop,676,1200,fit,383,680,fit,901,1600,fit,869702957897576449
97,,[],,,869596640562249728,869596640562249728,"[140, 163]",http://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,https://t.co/DsA2hwXAJo,pic.twitter.com/DsA2hwXAJo,https://twitter.com/dog_rates/status/869596645499047938/photo/1,photo,150,150,crop,921,1200,fit,522,680,fit,1228,1600,fit,869596645499047938
98,,[],,,869227980345798656,869227980345798656,"[128, 151]",http://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,https://t.co/IoR3n1fiiQ,pic.twitter.com/IoR3n1fiiQ,https://twitter.com/dog_rates/status/869227993411051520/photo/1,photo,150,150,crop,1005,1200,fit,570,680,fit,1008,1203,fit,869227993411051520
99,,[],,,868880391209275392,868880391209275392,"[99, 122]",http://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,https://t.co/r28jFx9uyF,pic.twitter.com/r28jFx9uyF,https://twitter.com/dog_rates/status/868880397819494401/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,868880397819494401
100,,[],,,868622480696651777,868622480696651777,"[103, 126]",http://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,https://t.co/yeaH8Ej5eM,pic.twitter.com/yeaH8Ej5eM,https://twitter.com/dog_rates/status/868622495443632128/photo/1,photo,150,150,crop,1124,1200,fit,637,680,fit,1199,1280,fit,868622495443632128
101,,[],,https://www.gofundme.com/3ti3nps,868552270358618113,868552270358618113,"[140, 163]",http://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,https://t.co/7RyeXTYLNi,pic.twitter.com/7RyeXTYLNi,https://twitter.com/dog_rates/status/868552278524837888/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1024,1365,fit,868552278524837888
102,,[],,,867900486011297792,867900486011297792,"[128, 151]",http://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,https://t.co/JMhDNv5wXZ,pic.twitter.com/JMhDNv5wXZ,https://twitter.com/dog_rates/status/867900495410671616/photo/1,photo,150,150,crop,1005,1200,fit,570,680,fit,1340,1600,fit,867900495410671616
103,,[],,,867774933065236480,867774933065236480,"[62, 85]",http://pbs.twimg.com/media/DAr0tDZXgAAzJEw.jpg,https://pbs.twimg.com/media/DAr0tDZXgAAzJEw.jpg,https://t.co/ZYg3NZGICa,pic.twitter.com/ZYg3NZGICa,https://twitter.com/dog_rates/status/867774946302451713/photo/1,photo,150,150,crop,616,306,fit,616,306,fit,616,306,fit,867774946302451713
104,,[],,,867420991437365250,867420991437365250,"[134, 157]",http://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,https://t.co/XZlZKd73go,pic.twitter.com/XZlZKd73go,https://twitter.com/dog_rates/status/867421006826221569/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,867421006826221569
105,,[],,,867051512509460480,867051512509460480,"[133, 156]",http://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,https://t.co/M5Rz0R8SIQ,pic.twitter.com/M5Rz0R8SIQ,https://twitter.com/dog_rates/status/867051520902168576/photo/1,photo,150,150,crop,1200,1199,fit,680,680,fit,1601,1600,fit,867051520902168576
106,,[],,,866686816879087618,866686816879087618,"[135, 158]",http://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,https://t.co/9b9J46E86Z,pic.twitter.com/9b9J46E86Z,https://twitter.com/dog_rates/status/866686824827068416/photo/1,photo,150,150,crop,676,1200,fit,383,680,fit,901,1600,fit,866686824827068416
107,,[],,,866450698984185856,866450698984185856,"[107, 130]",http://pbs.twimg.com/media/DAZAUfBXYAAHtni.jpg,https://pbs.twimg.com/media/DAZAUfBXYAAHtni.jpg,https://t.co/wk7TfysWHr,pic.twitter.com/wk7TfysWHr,https://twitter.com/dog_rates/status/866450705531457537/photo/1,photo,150,150,crop,884,1200,fit,501,680,fit,1179,1600,fit,866450705531457537
108,,[],,,866334954229301248,866334954229301248,"[113, 136]",http://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,https://t.co/W86h5dgR6c,pic.twitter.com/W86h5dgR6c,https://twitter.com/dog_rates/status/866334964761202691/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,866334964761202691
109,,[],,,865718147889979392,865718147889979392,"[131, 154]",http://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,https://t.co/pozUoHLkGg,pic.twitter.com/pozUoHLkGg,https://twitter.com/dog_rates/status/865718153858494464/photo/1,photo,150,150,crop,675,1200,fit,383,680,fit,900,1600,fit,865718153858494464
110,,[],,,865359385135955968,865359385135955968,"[128, 151]",http://pbs.twimg.com/media/DAJfxqIUQAA7v_D.jpg,https://pbs.twimg.com/media/DAJfxqIUQAA7v_D.jpg,https://t.co/g20EmqK7vc,pic.twitter.com/g20EmqK7vc,https://twitter.com/dog_rates/status/865359393868664832/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,865359393868664832
111,,[],,,865006724092010496,865006724092010496,"[118, 141]",http://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,https://t.co/LbkG5CiM7o,pic.twitter.com/LbkG5CiM7o,https://twitter.com/dog_rates/status/865006731092295680/photo/1,photo,150,150,crop,1052,1200,fit,596,680,fit,1402,1600,fit,865006731092295680
112,,[],,,864873202618687489,864873202618687489,"[118, 141]",http://pbs.twimg.com/media/DAClmHHXYAECTmT.jpg,https://pbs.twimg.com/media/DAClmHHXYAECTmT.jpg,https://t.co/wr3xsjeCIR,pic.twitter.com/wr3xsjeCIR,https://twitter.com/dog_rates/status/864873206498414592/photo/1,photo,150,150,crop,1200,901,fit,680,510,fit,1600,1201,fit,864873206498414592
113,,[],,,864279556340957184,864279556340957184,"[130, 153]",http://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,https://t.co/S2HdmFFPck,pic.twitter.com/S2HdmFFPck,https://twitter.com/dog_rates/status/864279568663928832/photo/1,photo,150,150,crop,1200,1008,fit,680,571,fit,1600,1344,fit,864279568663928832
114,,[],,,864197387966791680,864197387966791680,"[94, 117]",http://pbs.twimg.com/media/C_4-8hWUwAAAqoP.jpg,https://pbs.twimg.com/media/C_4-8hWUwAAAqoP.jpg,https://t.co/cPq9fYvkzr,pic.twitter.com/cPq9fYvkzr,https://twitter.com/dog_rates/status/864197398364647424/photo/1,photo,150,150,crop,1200,901,fit,680,510,fit,1600,1201,fit,864197398364647424
115,,[],,,863907404156518400,863907404156518400,"[118, 141]",http://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,https://t.co/ht47njyZ64,pic.twitter.com/ht47njyZ64,https://twitter.com/dog_rates/status/863907417377173506/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,863907417377173506
116,,[],AmiWinehouse,,863553036815355904,863553036815355904,"[92, 115]",http://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,https://t.co/tordvmaaop,pic.twitter.com/tordvmaaop,https://twitter.com/dog_rates/status/863553081350529029/video/1,photo,150,150,crop,320,568,fit,320,568,fit,320,568,fit,863553081350529029
117,,[],,,863432092616491008,863432092616491008,"[129, 152]",http://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,https://t.co/fGQUzR8w3H,pic.twitter.com/fGQUzR8w3H,https://twitter.com/dog_rates/status/863432100342583297/photo/1,photo,150,150,crop,901,1200,fit,510,680,fit,1201,1600,fit,863432100342583297
118,,[],,,863079538779013120,863079538779013120,"[140, 163]",http://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,https://t.co/lVU5GyNFen,pic.twitter.com/lVU5GyNFen,https://twitter.com/dog_rates/status/863079547188785154/photo/1,photo,150,150,crop,749,1035,fit,492,680,fit,749,1035,fit,863079547188785154
119,,[],,https://www.gofundme.com/helpquinny,863062462383378432,863062462383378432,"[140, 163]",http://pbs.twimg.com/media/C_o2vKFV0AAcq9j.jpg,https://pbs.twimg.com/media/C_o2vKFV0AAcq9j.jpg,https://t.co/EsOB4rLEKt,pic.twitter.com/EsOB4rLEKt,https://twitter.com/dog_rates/status/863062471531167744/photo/1,photo,150,150,crop,800,533,fit,680,453,fit,800,533,fit,863062471531167744
120,,[],,,862831346963447808,862831346963447808,"[122, 145]",http://pbs.twimg.com/media/C_lkieDUAAAJveS.jpg,https://pbs.twimg.com/media/C_lkieDUAAAJveS.jpg,https://t.co/ixOFQ1tfqE,pic.twitter.com/ixOFQ1tfqE,https://twitter.com/dog_rates/status/862831371563274240/photo/1,photo,150,150,crop,1200,483,fit,680,274,fit,1599,644,fit,862831371563274240
121,,[],,,862722516858445824,862722516858445824,"[136, 159]",http://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,https://t.co/Eme9Uar6v2,pic.twitter.com/Eme9Uar6v2,https://twitter.com/dog_rates/status/862722525377298433/photo/1,photo,150,150,crop,1200,901,fit,680,510,fit,1600,1201,fit,862722525377298433
122,,[],,,862457580722860032,862457580722860032,"[134, 157]",http://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,https://t.co/jvSNASweNb,pic.twitter.com/jvSNASweNb,https://twitter.com/dog_rates/status/862457590147678208/photo/1,photo,150,150,crop,1200,898,fit,680,509,fit,1600,1197,fit,862457590147678208
123,,[],,,862096984366354432,862096984366354432,"[108, 131]",http://pbs.twimg.com/media/C_bIo8MXkAA3xBK.jpg,https://pbs.twimg.com/media/C_bIo8MXkAA3xBK.jpg,https://t.co/nvZyyrp0kd,pic.twitter.com/nvZyyrp0kd,https://twitter.com/dog_rates/status/862096992088072192/photo/1,photo,150,150,crop,676,1200,fit,383,680,fit,901,1600,fit,862096992088072192
124,,[],,,861383888685236224,861383888685236224,"[73, 96]",http://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,https://t.co/QFRlbZw4Z1,pic.twitter.com/QFRlbZw4Z1,https://twitter.com/dog_rates/status/861383897657036800/photo/1,photo,150,150,crop,1200,1181,fit,680,669,fit,1600,1575,fit,861383897657036800
125,,[],,,861288473281437696,861288473281437696,"[139, 162]",http://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,https://t.co/SqKJPwbQ2g,pic.twitter.com/SqKJPwbQ2g,https://twitter.com/dog_rates/status/861288531465048066/video/1,photo,150,150,crop,640,800,fit,544,680,fit,640,800,fit,861288531465048066
